사용월,호선명,지하철역,04시-05시 승차인원,05시-06시 승차인원,06시-07시 승차인원,07시-08시 승차인원,08시-09시 승차인원,09시-10시 승차인원,10시-11시 승차인원,11시-12시 승차인원,12시-13시 승차인원,13시-14시 승차인원,14시-15시 승차인원,15시-16시 승차인원,16시-17시 승차인원,17시-18시 승차인원,18시-19시 승차인원,19시-20시 승차인원,20시-21시 승차인원,21시-22시 승차인원,22시-23시 승차인원,23시-24시 승차인원,00시-01시 승차인원,01시-02시 승차인원,02시-03시 승차인원,03시-04시 승차인원
202205,분당선,수원시청,239,5709,12918,33087,32397,16330,13712,15728,17819,17369,17117,20475,27309,29608,40619,21748,18992,20472,17146,8045,269,0,0,0
202205,분당선,신갈,37,3049,8745,19615,20307,11765,8678,7476,6422,6590,5983,6111,6995,6191,5412,2615,1992,1731,1388,540,17,0,0,0
202205,분당선,압구정로데오,107,2218,3570,5697,8766,7313,8608,13148,17595,21247,27341,35365,44757,61839,90964,68293,55831,43466,36225,11299,305,0,0,0
202205,분당선,야탑,107,7595,20242,55583,66598,45448,36765,37654,38489,38529,38957,43945,50579,67863,90970,42133,32399,29307,21708,7963,231,1,0,0
202205,분당선,영통,64,2825,7979,18432,22571,11555,9938,10497,11820,12348,11250,12968,16238,22290,24985,13684,12629,13866,15829,6500,210,0,0,0
202205,분당선,오리,665,4143,14707,32025,36052,23394,18357,16763,17440,16929,16031,16871,19150,26348,34470,14010,10950,10100,7170,2721,85,0,0,0
202205,분당선,이매,76,2589,6377,15129,17145,11669,9150,8831,9155,8647,8336,9175,12846,17796,15260,6905,5176,6241,4491,1105,43,0,0,0
202205,분당선,정자,341,3623,10744,28954,35333,25232,18734,19878,20387,20971,22160,25135,29865,53170,62120,32686,26216,29424,25841,10527,1327,0,0,0
202205,분당선,죽전,1338,5211,15702,43096,41582,25076,19121,18577,20754,20232,20472,22650,27377,33202,34866,22365,25774,14465,11161,3731,13,0,0,0
202205,분당선,청명,10,2433,7193,18821,19344,9240,6149,5373,5676,5388,4651,5687,6916,8413,9471,4309,2943,2463,2210,776,28,0,0,0
202205,분당선,태평,216,15682,21218,44151,63831,43360,25149,20220,20899,20534,18147,17209,18627,21343,19296,11696,8953,6820,5286,1925,28,0,0,0
202205,분당선,한티,87,2445,8095,23210,29179,18161,15043,16626,20252,20746,19634,23619,29549,41961,45981,27186,30028,24519,29174,3831,87,0,0,0
202205,수인선,고색,460,2548,7638,14829,14869,7369,4666,4374,4634,4495,3918,4374,5447,13963,22321,6597,8183,4769,2287,949,6,0,0,0
202205,수인선,남동인더스파크,0,495,1005,1346,1910,1340,1464,1871,1855,1905,2440,2712,3651,12273,11418,4591,4488,1889,546,192,2,0,0,0
202205,수인선,달월,1,12,32,106,124,122,82,157,116,101,120,147,467,418,897,193,89,47,27,10,6,0,0,0
202205,수인선,사리,0,3822,10920,25214,23537,12437,9332,7933,8007,7451,5664,5563,6853,6885,7031,4407,2792,2144,1871,713,22,0,0,0
202205,수인선,소래포구,10,3020,6967,18002,15588,8894,8706,10292,13034,15997,20828,23041,19548,14862,10777,6951,5391,4972,3761,1683,24,0,0,0
202205,수인선,송도,4,1923,4616,10079,10385,5058,4425,4499,4955,4436,3918,4187,4780,4862,4163,2383,1715,1471,915,405,2,0,0,0
202205,수인선,숭의,26,3466,6402,14280,11978,6672,6258,6480,6442,5822,5531,6428,7938,10192,9742,4189,2846,2356,1730,944,7,0,0,0
202205,수인선,신포,7,1377,1675,3211,3169,2213,1989,2619,3056,2992,3301,4104,5504,5552,7065,3316,2731,2328,1564,639,4,0,0,0
202205,수인선,야목,0,226,532,1584,1338,1031,756,727,682,631,589,689,879,915,963,483,279,170,108,62,1,0,0,0
202205,수인선,어천,1,199,798,1537,1823,1490,1564,1533,1488,1414,1263,1492,1904,2538,3263,1329,856,541,311,109,0,0,0,0
202205,수인선,연수,8,2748,7292,16497,14765,7372,6428,6547,7599,7676,7325,7663,8569,9609,11842,5990,5573,5570,5065,2738,43,0,0,0
202205,수인선,오목천,10,707,4504,10355,12057,6766,5347,6117,7567,6371,4701,6547,10052,11105,9709,4385,2855,2909,2367,763,5,1,0,0
202205,수인선,원인재,14,3546,7471,15349,16876,9737,7672,7450,7510,7384,6441,6516,7191,8062,8309,5133,4679,3990,3094,1630,11,0,0,0
202205,수인선,월곶,5,1567,4965,11123,11867,6409,4635,4045,4502,4263,4024,4242,4707,4933,5545,3380,2553,2048,1506,671,7,0,0,0
202205,수인선,인천,109,628,1211,2683,2028,1593,1605,1685,2152,2303,2951,3093,5326,3375,3139,1975,1686,1516,858,157,3,0,0,0
202205,수인선,인천논현,14,2695,6738,17182,15225,8978,8107,8411,9029,8031,7986,9176,10092,12865,13741,8327,6944,6951,4884,2384,18,0,0,0
202205,수인선,인하대,38,3428,10418,24673,19361,9604,9099,10358,11477,10747,10744,13724,17430,16747,14982,8365,7148,6759,5923,3175,62,0,0,0
202205,수인선,호구포,7,1888,3675,8057,9075,5339,4579,4857,5457,5004,4685,5563,6541,15316,18331,6014,6571,4725,2367,1160,5,0,0,0
202205,신림선,관악산(서울대),18,184,267,568,678,660,1138,1665,2087,2293,2426,3051,3041,2229,1558,728,454,328,262,102,13,1,0,0
202205,신림선,당곡,7,137,296,713,1072,855,844,755,911,990,875,862,801,821,850,578,480,299,223,103,17,0,0,0
202205,신림선,대방,8,97,138,305,470,436,479,464,403,492,451,538,479,497,508,325,266,246,212,77,13,0,0,0
202205,신림선,보라매,16,124,201,519,832,699,637,700,813,851,810,719,746,661,759,443,355,305,241,126,20,0,0,0
202205,신림선,보라매공원,6,70,143,387,463,476,499,613,591,477,538,570,596,545,670,400,285,145,152,64,8,0,0,0
202205,신림선,보라매병원,32,133,201,514,614,870,1102,1229,1142,1093,1356,1598,1376,1858,2491,859,752,489,351,121,12,0,0,0
202205,신림선,샛강,16,98,141,182,301,335,530,772,648,711,1047,1057,949,1066,1309,741,606,589,427,186,18,0,0,0
202205,신림선,서울대벤처타운,28,370,621,1616,2062,1627,1693,1649,1752,1903,1781,1563,1592,1565,1418,967,778,592,511,190,12,0,0,0
202205,신림선,서울지방병무청,23,72,197,512,671,617,731,820,595,602,564,702,601,533,431,241,196,176,86,27,3,0,0,0
202205,신림선,서원,6,164,315,792,1127,862,792,677,767,756,716,610,518,513,462,316,283,171,108,50,3,0,0,0
202205,신림선,신림,49,84,128,352,576,347,458,440,566,657,619,554,530,500,481,418,350,308,268,123,36,0,0,0
202205,안산선,고잔,245,5440,16011,33393,25121,16369,14241,14751,13690,12867,12700,15111,15989,21710,23950,9591,8184,8427,5811,2392,111,0,0,0
202205,안산선,대야미,11,2781,8055,19829,21923,11453,8842,7954,8199,7866,7855,8296,9200,9376,11315,6373,4559,3410,1849,791,37,0,0,0
202205,안산선,반월,12,3688,7930,17761,17480,10800,8447,7054,6975,6659,5966,5685,6789,8473,8333,4523,3228,2311,1753,657,116,0,0,0
202205,안산선,산본,502,9126,23478,56861,56224,29280,25343,24029,25531,24621,23953,25619,28183,29069,32414,20830,17658,17544,13983,5090,124,0,0,0
202205,안산선,상록수,355,14416,33189,72263,68607,38601,28195,25731,26016,24061,19966,21575,24689,28778,24842,15977,12146,10078,7474,3056,198,0,0,0
202205,안산선,수리산,12,3494,9367,18984,19117,10426,7824,7360,7178,6943,6112,7052,6553,6100,5966,3190,2264,1590,1100,402,11,0,0,0
202205,안산선,신길온천,11,2206,3853,7702,6799,4107,3327,2861,2884,2594,2248,2316,3042,4272,4180,2424,1723,964,445,192,11,0,0,0
202205,안산선,안산,1234,11011,12869,23153,23739,19909,16595,16004,17249,17189,17307,18825,23231,43191,47824,22398,19595,11930,5099,1511,62,0,0,0
202205,안산선,오이도,205,6597,16410,34439,28777,17882,14141,14179,13853,12494,12395,13860,17481,21018,20802,11487,9763,8731,5158,1502,3,0,0,0
202205,안산선,정왕,289,6930,10974,20391,18387,12488,11996,12883,15345,15051,13661,18099,25500,33715,36532,17864,13269,10230,5993,1689,24,0,0,0
202205,안산선,중앙,230,10475,30931,63328,52252,30246,25549,26645,29357,27104,26489,28647,35044,39580,41639,28193,27473,28264,24692,9951,350,2,0,0
202205,안산선,초지,205,3434,10549,22924,17889,10253,7893,7405,7740,6551,5852,6373,8490,10339,11469,5797,4105,3679,2013,762,30,0,0,0
202205,안산선,한대앞,109,8191,17417,33940,28657,19498,16583,15888,16768,15358,14932,15784,20943,22628,20002,11733,10201,9571,8613,3504,100,0,0,0
202205,우이신설선,4.19민주묘지,4,1578,3409,8848,10256,6433,5692,6064,6870,7189,7426,7915,9208,8444,7221,3573,3243,3398,1601,379,4,0,0,0
202205,우이신설선,가오리,11,2592,6393,18010,18302,11677,8020,7474,7531,7279,6001,5598,6219,6089,4718,3391,2410,1682,1149,460,4,0,0,0
202205,우이신설선,보문,0,599,957,2333,4016,3183,2666,2458,2665,2825,2596,3057,3892,3474,4259,2321,1856,1589,1402,598,9,0,0,0
202205,우이신설선,북한산보국문,6,2256,8005,20897,25233,16899,12033,10889,10599,10555,9314,9473,11320,12255,11071,6327,4505,3728,2677,1223,15,0,0,0
202205,우이신설선,북한산우이,34,2198,3385,9071,10264,6185,5368,5570,6910,8132,8836,9465,8943,7569,6017,4080,2797,2077,1170,348,8,0,0,0
202205,우이신설선,삼양,5,1180,2923,6937,7565,5361,3875,3997,3953,3725,3215,2999,3329,3134,2626,1862,1218,851,528,301,0,0,0,0
202205,우이신설선,삼양사거리,5,1523,3211,7568,9502,6753,5376,4514,4787,4940,3930,3879,4053,3804,3725,2813,1843,1418,966,399,4,0,0,0
202205,우이신설선,성신여대입구(돈암),1,917,1377,3633,7085,4667,4334,4733,5465,5651,5869,6380,7173,8078,9388,6376,6094,6960,5824,2564,24,0,0,0
202205,우이신설선,솔밭공원,4,1748,4288,10710,10922,6835,4898,4796,4267,3953,3610,4187,4089,3446,2689,1749,1283,884,612,227,2,0,0,0
202205,우이신설선,솔샘,7,3445,10936,30270,30189,16529,11209,9113,9532,8414,7107,6448,7390,6479,5131,3458,2305,1695,1520,498,5,0,0,0
202205,우이신설선,신설동,84,862,989,1554,2375,1845,2165,2510,2998,3185,3578,4625,5864,6940,9713,4630,3090,3103,2181,752,16,0,0,0
202205,우이신설선,정릉,5,2325,6081,15942,19090,13712,9973,9009,8975,8387,7620,7327,8084,8754,8660,4875,3347,2678,1953,818,13,0,0,0
202205,우이신설선,화계,4,2109,4777,13405,14701,9063,7046,6480,7062,6413,5726,5188,5419,4899,4278,3295,2100,1739,1078,437,7,0,0,0
202205,일산선,대곡,10,986,4029,10612,8774,4380,3336,2767,2910,2798,2637,2899,3370,4433,5305,2585,1540,1409,938,524,4,2,0,0
202205,일산선,대화,147,7392,26691,60769,44840,29564,23439,20799,19795,18625,17866,19635,21266,24491,23094,11770,10128,7780,5191,1104,12,0,0,0
202205,일산선,마두,36,3230,10071,16471,17451,13231,13130,13545,13602,12957,13447,15319,15819,17555,18320,8150,6054,5922,4697,938,0,0,0,0
202205,일산선,백석,71,4519,10476,21943,24333,18013,16142,16333,16768,16475,15988,19226,19184,24499,25379,13302,10842,10751,7737,2601,1,0,0,0
202205,일산선,삼송,698,8726,34486,86419,81927,45138,33626,28895,29641,27826,24946,26280,30753,35228,33868,21087,16559,14334,14120,2815,4,0,0,0
202205,일산선,원당,210,9020,21096,46976,48280,28963,22267,19791,19679,18279,15710,15661,16773,18299,16811,9342,6653,5205,3196,809,2,0,0,0
202205,일산선,원흥,170,6924,18209,45232,48304,26510,19520,17324,17115,16346,14134,14056,15326,17491,19837,9694,7748,6817,4784,1748,15,0,0,0
202205,일산선,정발산,39,2203,5682,9599,10742,8161,8185,10684,11929,13726,15965,18113,20045,22984,27524,14324,14699,11563,9491,2664,1,0,0,0
202205,일산선,주엽,97,5902,17262,30465,27730,19403,17733,17285,16848,15583,14849,16128,17190,16532,14891,8472,7688,6737,4706,903,1,0,0,0
202205,일산선,지축,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
202205,일산선,화정,123,11128,26753,55217,57055,35259,29951,27993,29368,27971,26286,26884,29896,33243,31209,17484,15681,14299,11204,4144,3,0,0,0
202205,장항선,배방,62,947,1854,3732,3748,2807,2291,2286,2172,2201,2195,2014,2130,2490,2869,1773,1080,1078,1084,433,42,0,0,0
202205,장항선,봉명,12,1178,1644,2444,2932,2383,2851,2586,2329,1942,2333,2337,3100,3334,2044,1184,979,709,546,596,2,0,0,0
202205,장항선,신창(순천향대),275,686,1518,2652,2208,2107,3535,3845,4942,6960,7308,5640,9484,8460,9750,3535,3052,3287,1976,589,4,0,0,0
202205,장항선,쌍용(나사렛대),31,2209,4056,7001,8573,4281,4401,4694,4617,4560,4379,7220,6548,6060,6364,3650,2917,1955,1749,958,10,0,0,0
202205,장항선,아산,59,843,2140,6373,8286,4721,5426,6232,7284,7542,8292,10178,9026,9865,13830,10811,6499,7684,6704,3724,46,0,0,0
202205,장항선,온양온천,669,1631,4534,9747,10915,9338,8980,8823,9626,11103,10831,9147,9476,7309,9915,4772,3519,3205,2060,819,48,0,0,0
202205,장항선,탕정,9,501,1136,2656,2745,1743,1325,1360,1444,1471,1711,1934,2250,2374,2185,1125,685,559,484,287,14,0,0,0
202205,중앙선,구리,985,10169,22353,60647,54879,30289,22372,21262,21221,19424,17855,18753,21287,23112,22298,13665,12833,8779,6921,1908,42,0,0,0
202205,중앙선,국수,2,620,1172,2384,1952,1864,1498,1324,1672,1609,1561,2560,3035,1843,1140,667,432,333,119,39,1,0,0,0
202205,중앙선,덕소,1384,3390,10618,26606,20500,14355,11788,10177,9505,9101,8338,8453,8427,9354,8156,4762,3786,2976,2443,783,8,0,0,0
202205,중앙선,도농,945,8616,23253,61295,43376,28689,19859,17041,15367,13860,11930,11936,15969,17156,15187,7472,5897,4766,3009,1022,34,0,0,0
202205,중앙선,도심,13,1795,6002,13477,9355,6083,4262,3445,3629,3317,3052,3039,4247,3753,3806,1751,1258,1230,873,184,0,0,0,0
202205,중앙선,망우,412,8484,12513,31418,26578,17967,13784,12514,13246,13370,12108,12352,13632,13498,13766,9541,6471,5335,3942,1352,20,0,0,0
202205,중앙선,상봉(시외버스터미널),559,6611,8817,22668,26005,14923,10141,8603,9679,8491,8375,7776,8079,8964,9639,6970,5209,4778,3074,1343,33,0,0,0
202205,중앙선,신원,0,124,239,464,497,426,389,419,635,658,775,1117,1080,733,1016,313,193,85,27,10,0,0,0,0
202205,중앙선,아신,12,570,963,1981,1583,1345,1375,1096,1164,1347,1383,1364,1637,1432,1266,724,529,347,183,15,0,0,0,0
202205,중앙선,양수,13,978,2176,6948,4806,4767,3444,3821,3868,4642,5243,6550,6917,6365,4807,2506,2140,1481,560,139,0,0,0,0
202205,중앙선,양원,34,2469,4856,14051,10941,6859,4835,3830,4415,4080,3580,4642,8832,5196,4261,2320,1490,1275,819,215,5,0,0,0
202205,중앙선,양정,68,291,757,1996,1525,1196,1029,1115,1183,1317,1414,1415,1924,2844,2845,1163,733,403,174,40,5,0,0,0
202205,중앙선,양평,82,1656,3975,8073,6793,5533,6797,5661,6445,6999,7292,7271,8911,8088,7120,3922,3760,2776,1898,288,25,0,0,0
202205,중앙선,오빈,4,252,554,1000,1083,815,838,567,648,633,620,757,775,775,605,421,241,164,43,10,0,0,0,0
202205,중앙선,용문,462,973,2506,3582,5185,3698,4055,4085,5163,7373,8673,10580,9606,7542,4338,2786,1387,1058,343,0,0,0,0,0
202205,중앙선,운길산,1,252,728,2000,2199,1244,1149,1340,1688,2458,3487,5021,4678,3975,2773,1568,990,615,164,36,0,0,0,0
202205,중앙선,원덕,85,431,759,963,1224,1122,932,757,773,902,985,1201,1357,995,750,617,323,159,26,10,0,0,0,0
202205,중앙선,중랑,166,6660,10520,24155,22853,15924,10412,9284,9217,9278,8377,7710,8055,7899,8239,5564,4218,3591,2341,1025,18,0,0,0
202205,중앙선,지평,0,1,8,439,290,4,494,3,3,138,562,1,4,182,64,234,4,20,14,0,0,0,0,0
202205,중앙선,팔당,0,313,846,1721,1595,1568,1561,1443,1669,2047,2568,3077,3844,4115,3572,2617,2375,1530,948,153,0,0,0,0
202205,중앙선,회기,862,13527,22694,57910,76388,51194,40052,41070,45015,43754,43221,48768,55968,65895,53260,32610,27455,29040,29528,12525,161,0,0,0
202105,1호선,동대문,741,12809,8433,13545,17485,16434,15638,17533,21315,22948,24975,25298,25853,24628,22588,16090,13145,13658,11169,2852,17,0,0,0
202105,1호선,동묘앞,58,3025,3345,5623,8573,7766,9048,14560,20800,27946,31276,31563,33882,29042,23556,10948,6035,5600,3563,1061,0,0,0,0
202105,1호선,서울역,600,8791,11666,33985,54891,42152,42200,49208,58394,60987,52453,67270,75601,115868,168725,85565,58643,65547,45726,11672,24,1,0,0
202105,1호선,시청,49,1775,2943,5880,7242,7864,8967,13094,14507,18374,23327,30017,36140,61716,120013,44542,36548,36835,26387,4047,2,0,0,0
202105,1호선,신설동,271,7617,7628,15678,22405,15690,14367,16612,17779,20250,20195,21218,28451,37091,51072,20306,13270,13168,9849,2157,12,0,0,0
202105,1호선,제기동,312,4866,8023,19791,28093,21354,24756,32462,37206,39851,41208,41225,38272,37425,34873,16696,10538,8893,7214,1921,13,0,0,0
202105,1호선,종각,135,2192,2910,5243,8107,10249,14270,22011,26696,33508,40131,49303,58292,104346,168862,74749,63390,79929,62524,6975,22,0,0,0
202105,1호선,종로3가,168,3215,3065,4939,7475,11010,17788,29018,36548,44622,49158,54242,58009,67343,89255,55302,41797,49965,44590,5792,23,3,0,0
202105,1호선,종로5가,71,1459,2469,4499,7084,10804,17740,26525,33065,40233,47658,51643,55502,67784,90277,45719,29950,27575,18741,2860,10,0,0,0
202105,1호선,청량리(서울시립대입구),968,9848,13597,32142,41021,30813,30405,32478,37208,39906,41492,43414,48853,45068,40030,22698,16988,13404,9405,2210,25,0,0,0
202105,2호선,강남,88,5691,15178,33021,55103,45153,45490,62047,79346,95051,102876,127986,146968,211225,305219,191604,150687,207584,206471,26387,11,0,0,0
202105,2호선,강변(동서울터미널),9,7634,23975,68031,95274,69034,52080,49117,48477,46180,42256,43680,46362,53449,57705,42249,32046,28991,21238,5344,4,0,0,0
202105,2호선,건대입구,165,13142,19010,46142,80039,56506,34240,33193,38430,42354,43257,47979,57428,69626,80255,60954,62524,91325,89025,11727,17,1,0,0
202105,2호선,교대(법원.검찰청),35,2257,11268,21080,29959,24752,24454,29280,33079,39464,45463,50217,56176,84559,129780,60194,47369,56395,51557,7774,4,0,0,0
202105,2호선,구로디지털단지,237,38838,49339,120574,164557,104909,61644,57147,61559,62200,57623,58687,68742,113577,206998,100989,57963,54269,47351,7605,9,0,0,0
202105,2호선,구의(광진구청),51,13204,23947,58888,100466,58688,31934,27703,29232,28381,26459,26020,29223,32963,39138,20688,16071,16778,15796,4129,0,0,0,0
202105,2호선,낙성대(강감찬),23,11148,23728,68004,111675,71825,38949,34811,38313,37872,34646,34135,36952,43421,45358,26648,20087,20995,17816,4471,3,0,0,0
202105,2호선,당산,32,6089,15110,39571,49433,30182,21341,21464,23072,23259,21595,23159,26162,38266,56013,25723,19685,21958,20214,4194,3,0,0,0
202105,2호선,대림(구로구청),409,33485,28949,59643,84427,59160,34696,29844,31557,31797,30457,29904,33848,40949,50015,26334,18881,15900,12637,3458,3,0,0,0
202105,2호선,도림천,1,312,1114,2842,3107,1970,1706,1630,2406,1692,2354,2339,2893,2797,3884,1961,863,764,412,179,2,0,0,0
202105,2호선,동대문역사문화공원(DDP),373,6437,4468,5880,8617,8772,9047,12422,14581,17015,19957,24531,29677,35436,38270,22865,17115,19293,14586,4166,2,0,0,0
202105,2호선,뚝섬,14,3323,7459,16889,23043,15825,12630,13701,16876,20920,24800,29508,39496,59857,112820,59192,37249,36980,28958,3606,1,1,0,0
202105,2호선,문래,12,3334,11880,37473,41446,23827,17591,17248,20329,21494,21826,23871,29723,49701,93160,34390,23647,27156,24811,3562,4,0,0,0
202105,2호선,방배,1,2604,8759,20457,27866,21896,16765,17370,19730,21704,22408,25159,32863,40465,61987,25897,19159,20229,18594,3579,0,0,0,0
202105,2호선,봉천,53,15120,26506,71493,109980,64724,36278,31069,32356,32959,28119,27553,29265,29492,31279,18545,14733,14464,11028,2762,0,1,0,0
202105,2호선,사당,218,11415,23462,61214,89028,64661,41978,39674,45083,46187,46158,46436,51720,62970,82590,54187,47917,61760,62515,10375,11,0,0,0
202105,2호선,삼성(무역센터),119,4007,6512,13253,17349,18461,20051,29753,37083,48215,59414,73401,91879,161601,258651,138002,99554,85925,63573,7499,1,0,0,0
202105,2호선,상왕십리,68,5332,12271,34218,53627,30589,19449,17810,19643,18641,17446,19059,19407,23019,26540,16517,11491,10576,8175,1719,0,0,0,0
202105,2호선,서울대입구(관악구청),3273,27566,39914,110141,164542,107871,60802,56518,61450,63556,59313,62421,69377,76687,83168,51301,43556,51551,47882,9014,0,0,1,0
202105,2호선,서초,25,1218,7094,13173,21804,23016,17507,22948,22924,27855,28647,32993,39029,61483,90560,40513,25004,26824,20220,3910,1,1,0,0
202105,2호선,선릉,40,3366,9604,18660,27216,26065,29583,39553,47343,55522,64456,79321,104981,150427,247875,123088,77470,83806,76899,10720,3,0,0,0
202105,2호선,성수,33,5106,8467,20688,27673,21523,18617,20025,24054,28345,32357,38392,49930,92798,198934,89961,55444,59844,45326,5521,9,0,0,0
202105,2호선,시청,16,794,1774,4293,6106,8032,10354,16248,16127,20093,24547,29008,33000,67219,141698,45995,31535,31251,22563,2663,6,1,0,0
202105,2호선,신답,0,903,1627,5919,8525,3805,2156,2036,1968,1862,1788,1692,1653,1742,2185,975,575,513,484,118,0,0,0,0
202105,2호선,신당,34,5955,10743,23697,38284,23866,17281,17279,19531,20553,20406,21182,24079,27898,31781,20308,15048,14037,13088,2923,2,0,0,0
202105,2호선,신대방,132,24705,34849,80064,118517,73840,41538,33805,34530,33247,29347,27918,31092,33224,38517,22024,15629,12870,10859,2977,1,0,0,0
